vendor_id,evidence_family,source_id,raw_strength,context_factor,persistence,adjusted_strength,family_weight,explanation
V0042,cooccurrence,relationship:0,0.7127003899916967,0.5671911393497869,1.0,0.5738920202919258,1.0,conditional co-bidding 4.22x expected; persistence=1.00
V0080,cooccurrence,relationship:317,0.401195486654212,0.19934383979514256,0.8333,0.24809005032937909,1.0,conditional co-bidding 2.86x expected; persistence=0.83
V0321,cooccurrence,relationship:317,0.401195486654212,0.19934383979514256,0.8333,0.24809005032937909,1.0,conditional co-bidding 2.86x expected; persistence=0.83
V0119,cooccurrence,relationship:318,0.4138903052853535,0.19315815239462095,0.9333,0.2600988661765621,1.0,conditional co-bidding 1.82x expected; persistence=0.93
V0460,cooccurrence,relationship:318,0.4138903052853535,0.19315815239462095,0.9333,0.2600988661765621,1.0,conditional co-bidding 1.82x expected; persistence=0.93
V0495,cooccurrence,relationship:319,0.3981497135554226,0.20075338828661474,0.8,0.24475276730323273,1.0,conditional co-bidding 2.95x expected; persistence=0.80
V0513,cooccurrence,relationship:319,0.3981497135554226,0.20075338828661474,0.8,0.24475276730323273,1.0,conditional co-bidding 2.95x expected; persistence=0.80
V0039,cooccurrence,relationship:320,0.3978873692046408,0.20065107398980994,0.8,0.24457391101785939,1.0,conditional co-bidding 2.95x expected; persistence=0.80
V0275,cooccurrence,relationship:320,0.3978873692046408,0.20065107398980994,0.8,0.24457391101785939,1.0,conditional co-bidding 2.95x expected; persistence=0.80
V0240,cooccurrence,relationship:321,0.3862652889161887,0.20651586267731362,0.6667,0.23178786585848568,1.0,conditional co-bidding 3.38x expected; persistence=0.67
V0329,cooccurrence,relationship:321,0.3862652889161887,0.20651586267731362,0.6667,0.23178786585848568,1.0,conditional co-bidding 3.38x expected; persistence=0.67
V0043,cooccurrence,relationship:322,0.397683820101941,0.20057168983975693,0.8,0.24443515504796817,1.0,conditional co-bidding 2.94x expected; persistence=0.80
V0376,cooccurrence,relationship:322,0.397683820101941,0.20057168983975693,0.8,0.24443515504796817,1.0,conditional co-bidding 2.94x expected; persistence=0.80
V0240,cooccurrence,relationship:323,0.3918787951597394,0.20351033011229835,0.7333,0.238010639014035,1.0,conditional co-bidding 3.15x expected; persistence=0.73
V0529,cooccurrence,relationship:323,0.3918787951597394,0.20351033011229835,0.7333,0.238010639014035,1.0,conditional co-bidding 3.15x expected; persistence=0.73
V0052,cooccurrence,relationship:324,0.3916288643162714,0.2034128570833457,0.7333,0.23784257987859453,1.0,conditional co-bidding 3.14x expected; persistence=0.73
V0394,cooccurrence,relationship:324,0.3916288643162714,0.2034128570833457,0.7333,0.23784257987859453,1.0,conditional co-bidding 3.14x expected; persistence=0.73
V0309,cooccurrence,relationship:325,0.4002920509652782,0.1989914998764583,0.8333,0.24747003501864484,1.0,conditional co-bidding 2.83x expected; persistence=0.83
V0523,cooccurrence,relationship:325,0.4002920509652782,0.1989914998764583,0.8333,0.24747003501864484,1.0,conditional co-bidding 2.83x expected; persistence=0.83
V0224,cooccurrence,relationship:326,0.4021338981854635,0.19803282029233069,0.8333,0.24844100965072322,1.0,conditional co-bidding 2.40x expected; persistence=0.83
V0426,cooccurrence,relationship:326,0.4021338981854635,0.19803282029233069,0.8333,0.24844100965072322,1.0,conditional co-bidding 2.40x expected; persistence=0.83
V0044,cooccurrence,relationship:327,0.3915478089450578,0.20338124548857256,0.7333,0.23778808087628525,1.0,conditional co-bidding 3.14x expected; persistence=0.73
V0483,cooccurrence,relationship:327,0.3915478089450578,0.20338124548857256,0.7333,0.23778808087628525,1.0,conditional co-bidding 3.14x expected; persistence=0.73
V0129,cooccurrence,relationship:328,0.3912902476894058,0.20328079659886805,0.7333,0.23761491953254113,1.0,conditional co-bidding 3.13x expected; persistence=0.73
V0367,cooccurrence,relationship:328,0.3912902476894058,0.20328079659886805,0.7333,0.23761491953254113,1.0,conditional co-bidding 3.13x expected; persistence=0.73
V0014,cooccurrence,relationship:329,0.4025928630694424,0.19728361659708246,0.8667,0.2503112333185552,1.0,conditional co-bidding 2.72x expected; persistence=0.87
V0322,cooccurrence,relationship:329,0.4025928630694424,0.19728361659708246,0.8667,0.2503112333185552,1.0,conditional co-bidding 2.72x expected; persistence=0.87
V0191,cooccurrence,relationship:330,0.3880333334995759,0.20460800006483457,0.7,0.23419720180911077,1.0,conditional co-bidding 3.23x expected; persistence=0.70
V0391,cooccurrence,relationship:330,0.3880333334995759,0.20460800006483457,0.7,0.23419720180911077,1.0,conditional co-bidding 3.23x expected; persistence=0.70
V0042,cooccurrence,relationship:331,0.3931853784225214,0.20141469758478323,0.7667,0.24013581109036636,1.0,conditional co-bidding 3.00x expected; persistence=0.77
V0376,cooccurrence,relationship:331,0.3931853784225214,0.20141469758478323,0.7667,0.24013581109036636,1.0,conditional co-bidding 3.00x expected; persistence=0.77
V0136,cooccurrence,relationship:332,0.3931853784225214,0.20141469758478323,0.7667,0.24013581109036636,1.0,conditional co-bidding 3.00x expected; persistence=0.77
V0469,cooccurrence,relationship:332,0.3931853784225214,0.20141469758478323,0.7667,0.24013581109036636,1.0,conditional co-bidding 3.00x expected; persistence=0.77
V0094,cooccurrence,relationship:333,0.3931853784225214,0.20141469758478323,0.7667,0.24013581109036636,1.0,conditional co-bidding 3.00x expected; persistence=0.77
V0387,cooccurrence,relationship:333,0.3931853784225214,0.20141469758478323,0.7667,0.24013581109036636,1.0,conditional co-bidding 3.00x expected; persistence=0.77
V0172,cooccurrence,relationship:334,0.3898351649287882,0.20271331432222736,0.7333,0.23663706496818318,1.0,conditional co-bidding 3.09x expected; persistence=0.73
V0220,cooccurrence,relationship:334,0.3898351649287882,0.20271331432222736,0.7333,0.23663706496818318,1.0,conditional co-bidding 3.09x expected; persistence=0.73
V0090,cooccurrence,relationship:335,0.3897852221499751,0.2026938366384903,0.7333,0.23660351457181863,1.0,conditional co-bidding 3.09x expected; persistence=0.73
V0431,cooccurrence,relationship:335,0.3897852221499751,0.2026938366384903,0.7333,0.23660351457181863,1.0,conditional co-bidding 3.09x expected; persistence=0.73
V0043,cooccurrence,relationship:336,0.3896888556489637,0.20265625370309562,0.7333,0.2365387801418591,1.0,conditional co-bidding 3.09x expected; persistence=0.73
V0069,cooccurrence,relationship:336,0.3896888556489637,0.20265625370309562,0.7333,0.2365387801418591,1.0,conditional co-bidding 3.09x expected; persistence=0.73
V0313,cooccurrence,relationship:337,0.3923730366628101,0.20109788429849595,0.7667,0.23958634889062871,1.0,conditional co-bidding 2.98x expected; persistence=0.77
V0426,cooccurrence,relationship:337,0.3923730366628101,0.20109788429849595,0.7667,0.23958634889062871,1.0,conditional co-bidding 2.98x expected; persistence=0.77
V0215,cooccurrence,relationship:338,0.3978306649955985,0.19803155934828337,0.8333,0.24578222521582874,1.0,conditional co-bidding 2.77x expected; persistence=0.83
V0513,cooccurrence,relationship:338,0.3978306649955985,0.19803155934828337,0.8333,0.24578222521582874,1.0,conditional co-bidding 2.77x expected; persistence=0.83
V0212,cooccurrence,relationship:339,0.3889192138344701,0.20235609339544325,0.7333,0.23602188212707384,1.0,conditional co-bidding 3.07x expected; persistence=0.73
V0247,cooccurrence,relationship:339,0.3889192138344701,0.20235609339544325,0.7333,0.23602188212707384,1.0,conditional co-bidding 3.07x expected; persistence=0.73
V0536,cooccurrence,relationship:340,0.394535486654212,0.19934383979514245,0.8,0.24229076749450537,1.0,conditional co-bidding 2.86x expected; persistence=0.80
V0540,cooccurrence,relationship:340,0.394535486654212,0.19934383979514245,0.8,0.24229076749450537,1.0,conditional co-bidding 2.86x expected; persistence=0.80
V0219,cooccurrence,relationship:341,0.3913493625537954,0.2006986513959801,0.7667,0.23889425744831408,1.0,conditional co-bidding 2.95x expected; persistence=0.77
V0301,cooccurrence,relationship:341,0.3913493625537954,0.2006986513959801,0.7667,0.23889425744831408,1.0,conditional co-bidding 2.95x expected; persistence=0.77
V0076,cooccurrence,relationship:342,0.3855946448881254,0.20365691150636894,0.7,0.23257020452852528,1.0,conditional co-bidding 3.16x expected; persistence=0.70
V0363,cooccurrence,relationship:342,0.3855946448881254,0.20365691150636894,0.7,0.23257020452852528,1.0,conditional co-bidding 3.16x expected; persistence=0.70
V0144,cooccurrence,relationship:343,0.4148671313801571,0.1891035145715944,0.9,0.25821108300118706,1.0,conditional co-bidding 0.70x expected; persistence=0.90
V0460,cooccurrence,relationship:343,0.4148671313801571,0.1891035145715944,0.9,0.25821108300118706,1.0,conditional co-bidding 0.70x expected; persistence=0.90
V0251,cooccurrence,relationship:344,0.3852187951597394,0.20351033011229833,0.7,0.2323196268608271,1.0,conditional co-bidding 3.15x expected; persistence=0.70
V0421,cooccurrence,relationship:344,0.3852187951597394,0.20351033011229833,0.7,0.2323196268608271,1.0,conditional co-bidding 3.15x expected; persistence=0.70
V0162,cooccurrence,relationship:345,0.3908867271839225,0.20051822360172974,0.7667,0.23858159132970652,1.0,conditional co-bidding 2.94x expected; persistence=0.77
V0485,cooccurrence,relationship:345,0.3908867271839225,0.20051822360172974,0.7667,0.23858159132970652,1.0,conditional co-bidding 2.94x expected; persistence=0.77
V0169,cooccurrence,relationship:346,0.3849688643162714,0.20341285708334564,0.7,0.232153024664304,1.0,conditional co-bidding 3.14x expected; persistence=0.70
V0218,cooccurrence,relationship:346,0.3849688643162714,0.20341285708334564,0.7,0.232153024664304,1.0,conditional co-bidding 3.14x expected; persistence=0.70
V0169,cooccurrence,relationship:347,0.3849688643162714,0.20341285708334564,0.7,0.232153024664304,1.0,conditional co-bidding 3.14x expected; persistence=0.70
V0201,cooccurrence,relationship:347,0.3849688643162714,0.20341285708334564,0.7,0.232153024664304,1.0,conditional co-bidding 3.14x expected; persistence=0.70
V0024,cooccurrence,relationship:348,0.3849688643162714,0.20341285708334564,0.7,0.232153024664304,1.0,conditional co-bidding 3.14x expected; persistence=0.70
V0201,cooccurrence,relationship:348,0.3849688643162714,0.20341285708334564,0.7,0.232153024664304,1.0,conditional co-bidding 3.14x expected; persistence=0.70
V0121,cooccurrence,relationship:349,0.387606868902257,0.20184427887188028,0.7333,0.2351409540027379,1.0,conditional co-bidding 3.03x expected; persistence=0.73
V0340,cooccurrence,relationship:349,0.387606868902257,0.20184427887188028,0.7333,0.2351409540027379,1.0,conditional co-bidding 3.03x expected; persistence=0.73
V0052,cooccurrence,relationship:350,0.3843368508631818,0.2031663718366409,0.7,0.23173182075918095,1.0,conditional co-bidding 3.12x expected; persistence=0.70
V0458,cooccurrence,relationship:350,0.3843368508631818,0.2031663718366409,0.7,0.23173182075918095,1.0,conditional co-bidding 3.12x expected; persistence=0.70
V0188,cooccurrence,relationship:351,0.3843368508631818,0.2031663718366409,0.7,0.23173182075918095,1.0,conditional co-bidding 3.12x expected; persistence=0.70
V0340,cooccurrence,relationship:351,0.3843368508631818,0.2031663718366409,0.7,0.23173182075918095,1.0,conditional co-bidding 3.12x expected; persistence=0.70
V0115,cooccurrence,relationship:352,0.3838441748367726,0.20297422818634112,0.7,0.2314035693711585,1.0,conditional co-bidding 3.11x expected; persistence=0.70
V0180,cooccurrence,relationship:352,0.3838441748367726,0.20297422818634112,0.7,0.2314035693711585,1.0,conditional co-bidding 3.11x expected; persistence=0.70
V0337,cooccurrence,relationship:353,0.3923585405946576,0.1984948308319165,0.8,0.24080996283880235,1.0,conditional co-bidding 2.80x expected; persistence=0.80
V0458,cooccurrence,relationship:353,0.3923585405946576,0.1984948308319165,0.8,0.24080996283880235,1.0,conditional co-bidding 2.80x expected; persistence=0.80
V0197,cooccurrence,relationship:354,0.3865053784225214,0.20141469758478334,0.7333,0.2344020063276158,1.0,conditional co-bidding 3.00x expected; persistence=0.73
V0326,cooccurrence,relationship:354,0.3865053784225214,0.20141469758478334,0.7333,0.2344020063276158,1.0,conditional co-bidding 3.00x expected; persistence=0.73
V0420,cooccurrence,relationship:355,0.3865053784225214,0.20141469758478334,0.7333,0.2344020063276158,1.0,conditional co-bidding 3.00x expected; persistence=0.73
V0475,cooccurrence,relationship:355,0.3865053784225214,0.20141469758478334,0.7333,0.2344020063276158,1.0,conditional co-bidding 3.00x expected; persistence=0.73
V0054,cooccurrence,relationship:356,0.3766288319737618,0.20618964446976712,0.6227,0.22382326784573647,1.0,conditional co-bidding 3.35x expected; persistence=0.62
V0304,cooccurrence,relationship:356,0.3766288319737618,0.20618964446976712,0.6227,0.22382326784573647,1.0,conditional co-bidding 3.35x expected; persistence=0.62
V0027,cooccurrence,relationship:357,0.3887395117741391,0.19968080959191403,0.7667,0.23713136122165965,1.0,conditional co-bidding 2.88x expected; persistence=0.77
V0338,cooccurrence,relationship:357,0.3887395117741391,0.19968080959191403,0.7667,0.23713136122165965,1.0,conditional co-bidding 2.88x expected; persistence=0.77
V0047,cooccurrence,relationship:358,0.3970914778973741,0.19513807637997588,0.8667,0.24651759117512162,1.0,conditional co-bidding 2.58x expected; persistence=0.87
V0177,cooccurrence,relationship:358,0.3970914778973741,0.19513807637997588,0.8667,0.24651759117512162,1.0,conditional co-bidding 2.58x expected; persistence=0.87
V0136,cooccurrence,relationship:359,0.3911706649955985,0.1980315593482833,0.8,0.2400026181981616,1.0,conditional co-bidding 2.77x expected; persistence=0.80
V0406,cooccurrence,relationship:359,0.3911706649955985,0.1980315593482833,0.8,0.2400026181981616,1.0,conditional co-bidding 2.77x expected; persistence=0.80
V0008,cooccurrence,relationship:360,0.3824278080665796,0.20242184514596576,0.7,0.23046034386651862,1.0,conditional co-bidding 3.07x expected; persistence=0.70
V0085,cooccurrence,relationship:360,0.3824278080665796,0.20242184514596576,0.7,0.23046034386651862,1.0,conditional co-bidding 3.07x expected; persistence=0.70
V0219,cooccurrence,relationship:361,0.3938064084182498,0.19646209928311723,0.8333,0.24302715907818329,1.0,conditional co-bidding 2.67x expected; persistence=0.83
V0244,cooccurrence,relationship:361,0.3938064084182498,0.19646209928311723,0.8333,0.24302715907818329,1.0,conditional co-bidding 2.67x expected; persistence=0.83
V0121,cooccurrence,relationship:362,0.3847838695619066,0.2007433091291434,0.7333,0.23324791952865842,1.0,conditional co-bidding 2.95x expected; persistence=0.73
V0368,cooccurrence,relationship:362,0.3847838695619066,0.2007433091291434,0.7333,0.23324791952865842,1.0,conditional co-bidding 2.95x expected; persistence=0.73
V0455,cooccurrence,relationship:363,0.3904252495893765,0.19774084733985683,0.8,0.23949623628351593,1.0,conditional co-bidding 2.75x expected; persistence=0.80
V0472,cooccurrence,relationship:363,0.3904252495893765,0.19774084733985683,0.8,0.23949623628351593,1.0,conditional co-bidding 2.75x expected; persistence=0.80
V0459,cooccurrence,relationship:364,0.3755117599160333,0.20516898636725298,0.6302,0.22336175845636597,1.0,conditional co-bidding 3.27x expected; persistence=0.63
V0494,cooccurrence,relationship:364,0.3755117599160333,0.20516898636725298,0.6302,0.22336175845636597,1.0,conditional co-bidding 3.27x expected; persistence=0.63
V0002,cooccurrence,relationship:365,0.3869720509652782,0.19899149987645837,0.7667,0.23593877514829126,1.0,conditional co-bidding 2.83x expected; persistence=0.77
V0309,cooccurrence,relationship:365,0.3869720509652782,0.19899149987645837,0.7667,0.23593877514829126,1.0,conditional co-bidding 2.83x expected; persistence=0.77
V0003,cooccurrence,relationship:366,0.3867929783149068,0.19892166154281352,0.7667,0.23581800501867228,1.0,conditional co-bidding 2.83x expected; persistence=0.77
V0218,cooccurrence,relationship:366,0.3867929783149068,0.19892166154281352,0.7667,0.23581800501867228,1.0,conditional co-bidding 2.83x expected; persistence=0.77
V0127,cooccurrence,relationship:367,0.3895390119022679,0.19739521464188428,0.8,0.2388944334104385,1.0,conditional co-bidding 2.73x expected; persistence=0.80
V0195,cooccurrence,relationship:367,0.3895390119022679,0.19739521464188428,0.8,0.2388944334104385,1.0,conditional co-bidding 2.73x expected; persistence=0.80
V0001,cooccurrence,relationship:368,0.3836347368876293,0.20029514738617532,0.7333,0.23247809753889243,1.0,conditional co-bidding 2.92x expected; persistence=0.73
V0433,cooccurrence,relationship:368,0.3836347368876293,0.20029514738617532,0.7333,0.23247809753889243,1.0,conditional co-bidding 2.92x expected; persistence=0.73
V0007,cooccurrence,relationship:369,0.3892528630694424,0.19728361659708243,0.8,0.23870017954261652,1.0,conditional co-bidding 2.72x expected; persistence=0.80
V0082,cooccurrence,relationship:369,0.3892528630694424,0.19728361659708243,0.8,0.23870017954261652,1.0,conditional co-bidding 2.72x expected; persistence=0.80
V0091,cooccurrence,relationship:370,0.3834336368864882,0.20021671838573035,0.7333,0.2323434226081026,1.0,conditional co-bidding 2.92x expected; persistence=0.73
V0437,cooccurrence,relationship:370,0.3834336368864882,0.20021671838573035,0.7333,0.2323434226081026,1.0,conditional co-bidding 2.92x expected; persistence=0.73
V0201,cooccurrence,relationship:371,0.3860629885667684,0.1986369655410395,0.7667,0.2353257965540601,1.0,conditional co-bidding 2.81x expected; persistence=0.77
V0363,cooccurrence,relationship:371,0.3860629885667684,0.1986369655410395,0.7667,0.2353257965540601,1.0,conditional co-bidding 2.81x expected; persistence=0.77
V0434,cooccurrence,relationship:372,0.3828099573192635,0.19997348335451257,0.7333,0.23192583525969407,1.0,conditional co-bidding 2.90x expected; persistence=0.73
V0513,cooccurrence,relationship:372,0.3828099573192635,0.19997348335451257,0.7333,0.23192583525969407,1.0,conditional co-bidding 2.90x expected; persistence=0.73
V0248,cooccurrence,relationship:373,0.3798453784225214,0.20141469758478323,0.7,0.22874228562057433,1.0,conditional co-bidding 3.00x expected; persistence=0.70
V0337,cooccurrence,relationship:373,0.3798453784225214,0.20141469758478323,0.7,0.22874228562057433,1.0,conditional co-bidding 3.00x expected; persistence=0.70
V0042,cooccurrence,relationship:374,0.3798453784225214,0.20141469758478323,0.7,0.22874228562057433,1.0,conditional co-bidding 3.00x expected; persistence=0.70
V0078,cooccurrence,relationship:374,0.3798453784225214,0.20141469758478323,0.7,0.22874228562057433,1.0,conditional co-bidding 3.00x expected; persistence=0.70
V0113,cooccurrence,relationship:375,0.3677869848502124,0.2078659240915826,0.557,0.21571517685010372,1.0,conditional co-bidding 3.48x expected; persistence=0.56
V0454,cooccurrence,relationship:375,0.3677869848502124,0.2078659240915826,0.557,0.21571517685010372,1.0,conditional co-bidding 3.48x expected; persistence=0.56
V0091,cooccurrence,relationship:376,0.3822324562216944,0.19974825792646067,0.7333,0.23153928215283273,1.0,conditional co-bidding 2.88x expected; persistence=0.73
V0188,cooccurrence,relationship:376,0.3822324562216944,0.19974825792646067,0.7333,0.23153928215283273,1.0,conditional co-bidding 2.88x expected; persistence=0.73
V0346,cooccurrence,relationship:377,0.3908264762640144,0.19529992574296554,0.8333,0.24099059394465425,1.0,conditional co-bidding 2.59x expected; persistence=0.83
V0525,cooccurrence,relationship:377,0.3908264762640144,0.19529992574296554,0.8333,0.24099059394465425,1.0,conditional co-bidding 2.59x expected; persistence=0.83
V0313,cooccurrence,relationship:378,0.3876748873006926,0.19666820604727003,0.8,0.2376294567284478,1.0,conditional co-bidding 2.68x expected; persistence=0.80
V0438,cooccurrence,relationship:378,0.3876748873006926,0.19666820604727003,0.8,0.2376294567284478,1.0,conditional co-bidding 2.68x expected; persistence=0.80
V0308,cooccurrence,relationship:379,0.3845106649955985,0.19803155934828318,0.7667,0.23427970776826496,1.0,conditional co-bidding 2.77x expected; persistence=0.77
V0384,cooccurrence,relationship:379,0.3845106649955985,0.19803155934828318,0.7667,0.23427970776826496,1.0,conditional co-bidding 2.77x expected; persistence=0.77
V0152,cooccurrence,relationship:380,0.3845106649955985,0.19803155934828318,0.7667,0.23427970776826496,1.0,conditional co-bidding 2.77x expected; persistence=0.77
V0223,cooccurrence,relationship:380,0.3845106649955985,0.19803155934828318,0.7667,0.23427970776826496,1.0,conditional co-bidding 2.77x expected; persistence=0.77
V0242,cooccurrence,relationship:381,0.3871464084182498,0.19646209928311736,0.8,0.23727104917203196,1.0,conditional co-bidding 2.67x expected; persistence=0.80
V0322,cooccurrence,relationship:381,0.3871464084182498,0.19646209928311736,0.8,0.23727104917203196,1.0,conditional co-bidding 2.67x expected; persistence=0.80
V0245,cooccurrence,relationship:382,0.381195486654212,0.19934383979514245,0.7333,0.23084545978239532,1.0,conditional co-bidding 2.86x expected; persistence=0.73
V0248,cooccurrence,relationship:382,0.381195486654212,0.19934383979514245,0.7333,0.23084545978239532,1.0,conditional co-bidding 2.86x expected; persistence=0.73
V0212,cooccurrence,relationship:383,0.3837652495893765,0.19774084733985667,0.7667,0.23377766948886827,1.0,conditional co-bidding 2.75x expected; persistence=0.77
V0455,cooccurrence,relationship:383,0.3837652495893765,0.19774084733985667,0.7667,0.23377766948886827,1.0,conditional co-bidding 2.75x expected; persistence=0.77
V0178,cooccurrence,relationship:384,0.4013158014240957,0.1889855625553972,0.9667,0.25315567147635637,1.0,conditional co-bidding 2.22x expected; persistence=0.97
V0383,cooccurrence,relationship:384,0.4013158014240957,0.1889855625553972,0.9667,0.25315567147635637,1.0,conditional co-bidding 2.22x expected; persistence=0.97
V0176,cooccurrence,relationship:385,0.3864641117908388,0.196196003598427,0.8,0.23680846358915675,1.0,conditional co-bidding 2.65x expected; persistence=0.80
V0188,cooccurrence,relationship:385,0.3864641117908388,0.196196003598427,0.8,0.23680846358915675,1.0,conditional co-bidding 2.65x expected; persistence=0.80
V0132,cooccurrence,relationship:386,0.3896149578237763,0.19460210021793928,0.8333,0.24012528160673655,1.0,conditional co-bidding 2.50x expected; persistence=0.83
V0310,cooccurrence,relationship:386,0.3896149578237763,0.19460210021793928,0.8333,0.24012528160673655,1.0,conditional co-bidding 2.50x expected; persistence=0.83
V0491,cooccurrence,relationship:387,0.377724552637424,0.20058757552859513,0.7,0.22733297220733065,1.0,conditional co-bidding 2.94x expected; persistence=0.70
V0499,cooccurrence,relationship:387,0.377724552637424,0.20058757552859513,0.7,0.22733297220733065,1.0,conditional co-bidding 2.94x expected; persistence=0.70
V0063,cooccurrence,relationship:388,0.3891716839100496,0.1946545567249193,0.8333,0.23986096582585337,1.0,conditional co-bidding 2.55x expected; persistence=0.83
V0241,cooccurrence,relationship:388,0.3891716839100496,0.1946545567249193,0.8333,0.23986096582585337,1.0,conditional co-bidding 2.55x expected; persistence=0.83
V0184,cooccurrence,relationship:389,0.3731820888826467,0.20291881466423214,0.6474,0.22244938027384528,1.0,conditional co-bidding 3.11x expected; persistence=0.65
V0539,cooccurrence,relationship:389,0.3731820888826467,0.20291881466423214,0.6474,0.22244938027384528,1.0,conditional co-bidding 3.11x expected; persistence=0.65
V0123,cooccurrence,relationship:390,0.3828790119022679,0.19739521464188442,0.7667,0.23318102915113534,1.0,conditional co-bidding 2.73x expected; persistence=0.77
V0379,cooccurrence,relationship:390,0.3828790119022679,0.19739521464188442,0.7667,0.23318102915113534,1.0,conditional co-bidding 2.73x expected; persistence=0.77
V0144,cooccurrence,relationship:391,0.3828790119022679,0.19739521464188442,0.7667,0.23318102915113534,1.0,conditional co-bidding 2.73x expected; persistence=0.77
V0291,cooccurrence,relationship:391,0.3828790119022679,0.19739521464188442,0.7667,0.23318102915113534,1.0,conditional co-bidding 2.73x expected; persistence=0.77
V0188,cooccurrence,relationship:392,0.3828006707378408,0.19736466158775767,0.7667,0.2331283003011745,1.0,conditional co-bidding 2.73x expected; persistence=0.77
V0413,cooccurrence,relationship:392,0.3828006707378408,0.19736466158775767,0.7667,0.2331283003011745,1.0,conditional co-bidding 2.73x expected; persistence=0.77
V0380,cooccurrence,relationship:393,0.3767736368864882,0.20021671838573027,0.7,0.22670155949747056,1.0,conditional co-bidding 2.92x expected; persistence=0.70
V0458,cooccurrence,relationship:393,0.3767736368864882,0.20021671838573027,0.7,0.22670155949747056,1.0,conditional co-bidding 2.92x expected; persistence=0.70
V0262,cooccurrence,relationship:394,0.3823690411133957,0.19719632603422432,0.7667,0.23283782148710816,1.0,conditional co-bidding 2.71x expected; persistence=0.77
V0307,cooccurrence,relationship:394,0.3823690411133957,0.19719632603422432,0.7667,0.23283782148710816,1.0,conditional co-bidding 2.71x expected; persistence=0.77
V0140,cooccurrence,relationship:395,0.3794978886018268,0.19868177655471242,0.7333,0.2297103910399787,1.0,conditional co-bidding 2.81x expected; persistence=0.73
V0315,cooccurrence,relationship:395,0.3794978886018268,0.19868177655471242,0.7333,0.2297103910399787,1.0,conditional co-bidding 2.81x expected; persistence=0.73
V0035,cooccurrence,relationship:396,0.3794978886018268,0.19868177655471242,0.7333,0.2297103910399787,1.0,conditional co-bidding 2.81x expected; persistence=0.73
V0215,cooccurrence,relationship:396,0.3794978886018268,0.19868177655471242,0.7333,0.2297103910399787,1.0,conditional co-bidding 2.81x expected; persistence=0.73
V0047,cooccurrence,relationship:397,0.3822589676498054,0.197153397383424,0.7667,0.23276375404295505,1.0,conditional co-bidding 2.71x expected; persistence=0.77
V0383,cooccurrence,relationship:397,0.3822589676498054,0.197153397383424,0.7667,0.23276375404295505,1.0,conditional co-bidding 2.71x expected; persistence=0.77
V0201,cooccurrence,relationship:398,0.3793829885667684,0.19863696554103963,0.7333,0.22963359977469663,1.0,conditional co-bidding 2.81x expected; persistence=0.73
V0306,cooccurrence,relationship:398,0.3793829885667684,0.19863696554103963,0.7333,0.22963359977469663,1.0,conditional co-bidding 2.81x expected; persistence=0.73
V0005,cooccurrence,relationship:399,0.3844668166902552,0.1954170585091993,0.8,0.23545523295844104,1.0,conditional co-bidding 2.60x expected; persistence=0.80
V0169,cooccurrence,relationship:399,0.3844668166902552,0.1954170585091993,0.8,0.23545523295844104,1.0,conditional co-bidding 2.60x expected; persistence=0.80
V0141,cooccurrence,relationship:400,0.3782251239796491,0.19818539835206306,0.7333,0.22886000771402082,1.0,conditional co-bidding 2.78x expected; persistence=0.73
V0536,cooccurrence,relationship:400,0.3782251239796491,0.19818539835206306,0.7333,0.22886000771402082,1.0,conditional co-bidding 2.78x expected; persistence=0.73
V0320,cooccurrence,relationship:401,0.3752112959685637,0.19960740542773966,0.7,0.22566480525126903,1.0,conditional co-bidding 2.88x expected; persistence=0.70
V0340,cooccurrence,relationship:401,0.3752112959685637,0.19960740542773966,0.7,0.22566480525126903,1.0,conditional co-bidding 2.88x expected; persistence=0.70
V0289,cooccurrence,relationship:402,0.3752112959685637,0.19960740542773966,0.7,0.22566480525126903,1.0,conditional co-bidding 2.88x expected; persistence=0.70
V0483,cooccurrence,relationship:402,0.3752112959685637,0.19960740542773966,0.7,0.22566480525126903,1.0,conditional co-bidding 2.88x expected; persistence=0.70
V0182,cooccurrence,relationship:403,0.3750756301493384,0.19955449575824175,0.7,0.22557481673512048,1.0,conditional co-bidding 2.87x expected; persistence=0.70
V0368,cooccurrence,relationship:403,0.3750756301493384,0.19955449575824175,0.7,0.22557481673512048,1.0,conditional co-bidding 2.87x expected; persistence=0.70
V0336,cooccurrence,relationship:404,0.3778306649955985,0.1980315593482833,0.7333,0.22859656365461253,1.0,conditional co-bidding 2.77x expected; persistence=0.73
V0459,cooccurrence,relationship:404,0.3778306649955985,0.1980315593482833,0.7333,0.22859656365461253,1.0,conditional co-bidding 2.77x expected; persistence=0.73
V0066,cooccurrence,relationship:405,0.3804864084182498,0.19646209928311728,0.7667,0.23157157320074243,1.0,conditional co-bidding 2.67x expected; persistence=0.77
V0546,cooccurrence,relationship:405,0.3804864084182498,0.19646209928311728,0.7667,0.23157157320074243,1.0,conditional co-bidding 2.67x expected; persistence=0.77
V0002,cooccurrence,relationship:406,0.3804864084182498,0.19646209928311728,0.7667,0.23157157320074243,1.0,conditional co-bidding 2.67x expected; persistence=0.77
V0276,cooccurrence,relationship:406,0.3804864084182498,0.19646209928311728,0.7667,0.23157157320074243,1.0,conditional co-bidding 2.67x expected; persistence=0.77
V0093,cooccurrence,relationship:407,0.3804864084182498,0.19646209928311728,0.7667,0.23157157320074243,1.0,conditional co-bidding 2.67x expected; persistence=0.77
