tender_id,vendor_id,economic_strength,economic_tail_strength,bid_count,peer_count,spread_z,cv_z,compression_signal,sample_confidence,peer_confidence,category,region,procurement_method,economic_persistence,economic_evidence,evidence_family,explanation,evidence
T00001,V0022,0.022494588126199012,0.0,2,51,-0.13304138645960173,-2.690305583277523,0.0,0.24421625854427453,0.9998231130977574,MEDICAL_SUPPLIES,KA-SOUTH,OPEN,0.0,0.01687094109464926,economic,bid dispersion is unusually compressed relative to comparable procurements,compression=0.00; spread_z=-0.13; bids=2; peer_count=51; persistence=0.00
T00231,V0073,0.02533621966801089,0.0,8,75,-0.4855474089909075,-0.364590430426758,0.0,0.859141579078955,0.9999976474248,CIVIL_MAINTENANCE,KA-NORTH,OPEN,0.0,0.019002164751008167,economic,bid dispersion is unusually compressed relative to comparable procurements,compression=0.00; spread_z=-0.49; bids=8; peer_count=75; persistence=0.00
T00231,V0188,0.02533621966801089,0.0,8,75,-0.4855474089909075,-0.364590430426758,0.0,0.859141579078955,0.9999976474248,CIVIL_MAINTENANCE,KA-NORTH,OPEN,0.0,0.019002164751008167,economic,bid dispersion is unusually compressed relative to comparable procurements,compression=0.00; spread_z=-0.49; bids=8; peer_count=75; persistence=0.00
T00231,V0390,0.02533621966801089,0.0,8,75,-0.4855474089909075,-0.364590430426758,0.0,0.859141579078955,0.9999976474248,CIVIL_MAINTENANCE,KA-NORTH,OPEN,0.0,0.019002164751008167,economic,bid dispersion is unusually compressed relative to comparable procurements,compression=0.00; spread_z=-0.49; bids=8; peer_count=75; persistence=0.00
T00231,V0455,0.02533621966801089,0.0,8,75,-0.4855474089909075,-0.364590430426758,0.0,0.859141579078955,0.9999976474248,CIVIL_MAINTENANCE,KA-NORTH,OPEN,0.0,0.019002164751008167,economic,bid dispersion is unusually compressed relative to comparable procurements,compression=0.00; spread_z=-0.49; bids=8; peer_count=75; persistence=0.00
T00231,V0288,0.02533621966801089,0.0,8,75,-0.4855474089909075,-0.364590430426758,0.0,0.859141579078955,0.9999976474248,CIVIL_MAINTENANCE,KA-NORTH,OPEN,0.0,0.019002164751008167,economic,bid dispersion is unusually compressed relative to comparable procurements,compression=0.00; spread_z=-0.49; bids=8; peer_count=75; persistence=0.00
T00232,V0141,0.19103457764719384,0.4687161434034445,3,63,1.1564448225245552,0.7895823488910759,0.9730135857078155,0.42879093615118513,0.9999796004965888,MEDICAL_SUPPLIES,KA-NORTH,OPEN,0.0,0.1432759332353954,economic,bid dispersion is unusually compressed relative to comparable procurements,compression=0.97; spread_z=1.16; bids=3; peer_count=63; persistence=0.00
T00232,V0481,0.19103457764719384,0.4687161434034445,3,63,1.1564448225245552,0.7895823488910759,0.9730135857078155,0.42879093615118513,0.9999796004965888,MEDICAL_SUPPLIES,KA-NORTH,OPEN,0.0,0.1432759332353954,economic,bid dispersion is unusually compressed relative to comparable procurements,compression=0.97; spread_z=1.16; bids=3; peer_count=63; persistence=0.00
T00232,V0010,0.19103457764719384,0.4687161434034445,3,63,1.1564448225245552,0.7895823488910759,0.9730135857078155,0.42879093615118513,0.9999796004965888,MEDICAL_SUPPLIES,KA-NORTH,OPEN,0.0,0.1432759332353954,economic,bid dispersion is unusually compressed relative to comparable procurements,compression=0.97; spread_z=1.16; bids=3; peer_count=63; persistence=0.00
T00233,V0140,0.07085056136677989,0.4000118518777336,2,15,0.8973411700330733,0.6744907594765952,0.7859159647548343,0.24421625854427453,0.8846748789619375,IT_SERVICES,KA-CENTRAL,TWO_STAGE,0.0,0.05313792102508492,economic,bid dispersion is unusually compressed relative to comparable procurements,compression=0.79; spread_z=0.90; bids=2; peer_count=15; persistence=0.00
T00233,V0215,0.07085056136677989,0.4000118518777336,2,15,0.8973411700330733,0.6744907594765952,0.7859159647548343,0.24421625854427453,0.8846748789619375,IT_SERVICES,KA-CENTRAL,TWO_STAGE,0.0,0.05313792102508492,economic,bid dispersion is unusually compressed relative to comparable procurements,compression=0.79; spread_z=0.90; bids=2; peer_count=15; persistence=0.00
T00234,V0366,0.3204231356104883,0.47192584808359384,6,12,0.9935608201994469,0.9711116902649348,0.9823362552321908,0.7534030360583935,0.8021013009163853,ROAD_CONSTRUCTION,TN-NORTH,OPEN,0.0,0.24031735170786622,economic,bid dispersion is unusually compressed relative to comparable procurements,compression=0.98; spread_z=0.99; bids=6; peer_count=12; persistence=0.00
T00234,V0137,0.3204231356104883,0.47192584808359384,6,12,0.9935608201994469,0.9711116902649348,0.9823362552321908,0.7534030360583935,0.8021013009163853,ROAD_CONSTRUCTION,TN-NORTH,OPEN,0.0,0.24031735170786622,economic,bid dispersion is unusually compressed relative to comparable procurements,compression=0.98; spread_z=0.99; bids=6; peer_count=12; persistence=0.00
T00234,V0342,0.3204231356104883,0.47192584808359384,6,12,0.9935608201994469,0.9711116902649348,0.9823362552321908,0.7534030360583935,0.8021013009163853,ROAD_CONSTRUCTION,TN-NORTH,OPEN,0.0,0.24031735170786622,economic,bid dispersion is unusually compressed relative to comparable procurements,compression=0.98; spread_z=0.99; bids=6; peer_count=12; persistence=0.00
T00234,V0125,0.3204231356104883,0.47192584808359384,6,12,0.9935608201994469,0.9711116902649348,0.9823362552321908,0.7534030360583935,0.8021013009163853,ROAD_CONSTRUCTION,TN-NORTH,OPEN,0.0,0.24031735170786622,economic,bid dispersion is unusually compressed relative to comparable procurements,compression=0.98; spread_z=0.99; bids=6; peer_count=12; persistence=0.00
T00234,V0410,0.3204231356104883,0.47192584808359384,6,12,0.9935608201994469,0.9711116902649348,0.9823362552321908,0.7534030360583935,0.8021013009163853,ROAD_CONSTRUCTION,TN-NORTH,OPEN,0.0,0.24031735170786622,economic,bid dispersion is unusually compressed relative to comparable procurements,compression=0.98; spread_z=0.99; bids=6; peer_count=12; persistence=0.00
T00234,V0163,0.3204231356104883,0.47192584808359384,6,12,0.9935608201994469,0.9711116902649348,0.9823362552321908,0.7534030360583935,0.8021013009163853,ROAD_CONSTRUCTION,TN-NORTH,OPEN,0.0,0.24031735170786622,economic,bid dispersion is unusually compressed relative to comparable procurements,compression=0.98; spread_z=0.99; bids=6; peer_count=12; persistence=0.00
T00235,V0060,0.37605134663938194,0.5542456496937724,10,22,0.955296608732592,1.530818045932301,1.2430573273324466,0.9195403932504675,0.9672875650609802,BUILDING_CONSTRUCTION,KA-BENGALURU,OPEN,0.0,0.28203850997953644,economic,bid dispersion is unusually compressed relative to comparable procurements,compression=1.24; spread_z=0.96; bids=10; peer_count=22; persistence=0.00
T00235,V0309,0.37605134663938194,0.5542456496937724,10,22,0.955296608732592,1.530818045932301,1.2430573273324466,0.9195403932504675,0.9672875650609802,BUILDING_CONSTRUCTION,KA-BENGALURU,OPEN,0.0,0.28203850997953644,economic,bid dispersion is unusually compressed relative to comparable procurements,compression=1.24; spread_z=0.96; bids=10; peer_count=22; persistence=0.00
T00235,V0039,0.37605134663938194,0.5542456496937724,10,22,0.955296608732592,1.530818045932301,1.2430573273324466,0.9195403932504675,0.9672875650609802,BUILDING_CONSTRUCTION,KA-BENGALURU,OPEN,0.0,0.28203850997953644,economic,bid dispersion is unusually compressed relative to comparable procurements,compression=1.24; spread_z=0.96; bids=10; peer_count=22; persistence=0.00
T00235,V0150,0.37605134663938194,0.5542456496937724,10,22,0.955296608732592,1.530818045932301,1.2430573273324466,0.9195403932504675,0.9672875650609802,BUILDING_CONSTRUCTION,KA-BENGALURU,OPEN,0.0,0.28203850997953644,economic,bid dispersion is unusually compressed relative to comparable procurements,compression=1.24; spread_z=0.96; bids=10; peer_count=22; persistence=0.00
T00235,V0082,0.37605134663938194,0.5542456496937724,10,22,0.955296608732592,1.530818045932301,1.2430573273324466,0.9195403932504675,0.9672875650609802,BUILDING_CONSTRUCTION,KA-BENGALURU,OPEN,0.0,0.28203850997953644,economic,bid dispersion is unusually compressed relative to comparable procurements,compression=1.24; spread_z=0.96; bids=10; peer_count=22; persistence=0.00
T00235,V0207,0.37605134663938194,0.5542456496937724,10,22,0.955296608732592,1.530818045932301,1.2430573273324466,0.9195403932504675,0.9672875650609802,BUILDING_CONSTRUCTION,KA-BENGALURU,OPEN,0.0,0.28203850997953644,economic,bid dispersion is unusually compressed relative to comparable procurements,compression=1.24; spread_z=0.96; bids=10; peer_count=22; persistence=0.00
T00235,V0288,0.37605134663938194,0.5542456496937724,10,22,0.955296608732592,1.530818045932301,1.2430573273324466,0.9195403932504675,0.9672875650609802,BUILDING_CONSTRUCTION,KA-BENGALURU,OPEN,0.0,0.28203850997953644,economic,bid dispersion is unusually compressed relative to comparable procurements,compression=1.24; spread_z=0.96; bids=10; peer_count=22; persistence=0.00
T00235,V0135,0.37605134663938194,0.5542456496937724,10,22,0.955296608732592,1.530818045932301,1.2430573273324466,0.9195403932504675,0.9672875650609802,BUILDING_CONSTRUCTION,KA-BENGALURU,OPEN,0.0,0.28203850997953644,economic,bid dispersion is unusually compressed relative to comparable procurements,compression=1.24; spread_z=0.96; bids=10; peer_count=22; persistence=0.00
T00235,V0370,0.37605134663938194,0.5542456496937724,10,22,0.955296608732592,1.530818045932301,1.2430573273324466,0.9195403932504675,0.9672875650609802,BUILDING_CONSTRUCTION,KA-BENGALURU,OPEN,0.0,0.28203850997953644,economic,bid dispersion is unusually compressed relative to comparable procurements,compression=1.24; spread_z=0.96; bids=10; peer_count=22; persistence=0.00
T00235,V0176,0.37605134663938194,0.5542456496937724,10,22,0.955296608732592,1.530818045932301,1.2430573273324466,0.9195403932504675,0.9672875650609802,BUILDING_CONSTRUCTION,KA-BENGALURU,OPEN,0.0,0.28203850997953644,economic,bid dispersion is unusually compressed relative to comparable procurements,compression=1.24; spread_z=0.96; bids=10; peer_count=22; persistence=0.00
T00236,V0404,0.017307047215437805,0.12942672246968534,2,7,0.42647182968899855,0.0,0.21323591484449927,0.24421625854427453,0.5132477440400283,CIVIL_MAINTENANCE,KA-NORTH,TWO_STAGE,0.0,0.012980285411578354,economic,bid dispersion is unusually compressed relative to comparable procurements,compression=0.21; spread_z=0.43; bids=2; peer_count=7; persistence=0.00
T00236,V0053,0.017307047215437805,0.12942672246968534,2,7,0.42647182968899855,0.0,0.21323591484449927,0.24421625854427453,0.5132477440400283,CIVIL_MAINTENANCE,KA-NORTH,TWO_STAGE,0.0,0.012980285411578354,economic,bid dispersion is unusually compressed relative to comparable procurements,compression=0.21; spread_z=0.43; bids=2; peer_count=7; persistence=0.00
T00237,V0011,0.0,0.0,10,47,-1.722926356084547,-1.0923283667191008,0.0,0.9195403932504675,0.999636597673505,ELECTRICAL_EQUIPMENT,KA-SOUTH,OPEN,0.0,0.0,economic,bid dispersion is unusually compressed relative to comparable procurements,compression=0.00; spread_z=-1.72; bids=10; peer_count=47; persistence=0.00
T00237,V0338,0.0,0.0,10,47,-1.722926356084547,-1.0923283667191008,0.0,0.9195403932504675,0.999636597673505,ELECTRICAL_EQUIPMENT,KA-SOUTH,OPEN,0.0,0.0,economic,bid dispersion is unusually compressed relative to comparable procurements,compression=0.00; spread_z=-1.72; bids=10; peer_count=47; persistence=0.00
T00237,V0403,0.0,0.0,10,47,-1.722926356084547,-1.0923283667191008,0.0,0.9195403932504675,0.999636597673505,ELECTRICAL_EQUIPMENT,KA-SOUTH,OPEN,0.0,0.0,economic,bid dispersion is unusually compressed relative to comparable procurements,compression=0.00; spread_z=-1.72; bids=10; peer_count=47; persistence=0.00
T00237,V0396,0.0,0.0,10,47,-1.722926356084547,-1.0923283667191008,0.0,0.9195403932504675,0.999636597673505,ELECTRICAL_EQUIPMENT,KA-SOUTH,OPEN,0.0,0.0,economic,bid dispersion is unusually compressed relative to comparable procurements,compression=0.00; spread_z=-1.72; bids=10; peer_count=47; persistence=0.00
T00237,V0047,0.0,0.0,10,47,-1.722926356084547,-1.0923283667191008,0.0,0.9195403932504675,0.999636597673505,ELECTRICAL_EQUIPMENT,KA-SOUTH,OPEN,0.0,0.0,economic,bid dispersion is unusually compressed relative to comparable procurements,compression=0.00; spread_z=-1.72; bids=10; peer_count=47; persistence=0.00
T00237,V0501,0.0,0.0,10,47,-1.722926356084547,-1.0923283667191008,0.0,0.9195403932504675,0.999636597673505,ELECTRICAL_EQUIPMENT,KA-SOUTH,OPEN,0.0,0.0,economic,bid dispersion is unusually compressed relative to comparable procurements,compression=0.00; spread_z=-1.72; bids=10; peer_count=47; persistence=0.00
T00237,V0344,0.0,0.0,10,47,-1.722926356084547,-1.0923283667191008,0.0,0.9195403932504675,0.999636597673505,ELECTRICAL_EQUIPMENT,KA-SOUTH,OPEN,0.0,0.0,economic,bid dispersion is unusually compressed relative to comparable procurements,compression=0.00; spread_z=-1.72; bids=10; peer_count=47; persistence=0.00
T00237,V0383,0.0,0.0,10,47,-1.722926356084547,-1.0923283667191008,0.0,0.9195403932504675,0.999636597673505,ELECTRICAL_EQUIPMENT,KA-SOUTH,OPEN,0.0,0.0,economic,bid dispersion is unusually compressed relative to comparable procurements,compression=0.00; spread_z=-1.72; bids=10; peer_count=47; persistence=0.00
T00237,V0513,0.0,0.0,10,47,-1.722926356084547,-1.0923283667191008,0.0,0.9195403932504675,0.999636597673505,ELECTRICAL_EQUIPMENT,KA-SOUTH,OPEN,0.0,0.0,economic,bid dispersion is unusually compressed relative to comparable procurements,compression=0.00; spread_z=-1.72; bids=10; peer_count=47; persistence=0.00
T00238,V0169,0.06667712660453631,0.0,5,83,-1.521103431864547,-1.5069068570563295,0.0,0.6737202053769605,0.9999994426096307,CIVIL_MAINTENANCE,KA-CENTRAL,OPEN,0.0,0.050007844953402235,economic,bid dispersion is unusually compressed relative to comparable procurements,compression=0.00; spread_z=-1.52; bids=5; peer_count=83; persistence=0.00
T00238,V0275,0.06667712660453631,0.0,5,83,-1.521103431864547,-1.5069068570563295,0.0,0.6737202053769605,0.9999994426096307,CIVIL_MAINTENANCE,KA-CENTRAL,OPEN,0.0,0.050007844953402235,economic,bid dispersion is unusually compressed relative to comparable procurements,compression=0.00; spread_z=-1.52; bids=5; peer_count=83; persistence=0.00
T00238,V0269,0.06667712660453631,0.0,5,83,-1.521103431864547,-1.5069068570563295,0.0,0.6737202053769605,0.9999994426096307,CIVIL_MAINTENANCE,KA-CENTRAL,OPEN,0.0,0.050007844953402235,economic,bid dispersion is unusually compressed relative to comparable procurements,compression=0.00; spread_z=-1.52; bids=5; peer_count=83; persistence=0.00
T00238,V0052,0.06667712660453631,0.0,5,83,-1.521103431864547,-1.5069068570563295,0.0,0.6737202053769605,0.9999994426096307,CIVIL_MAINTENANCE,KA-CENTRAL,OPEN,0.0,0.050007844953402235,economic,bid dispersion is unusually compressed relative to comparable procurements,compression=0.00; spread_z=-1.52; bids=5; peer_count=83; persistence=0.00
T00238,V0001,0.06667712660453631,0.0,5,83,-1.521103431864547,-1.5069068570563295,0.0,0.6737202053769605,0.9999994426096307,CIVIL_MAINTENANCE,KA-CENTRAL,OPEN,0.0,0.050007844953402235,economic,bid dispersion is unusually compressed relative to comparable procurements,compression=0.00; spread_z=-1.52; bids=5; peer_count=83; persistence=0.00
T00239,V0093,0.20100252131328625,0.3226563612955997,8,81,0.4848201841644135,0.7138768756662857,0.5993485299153496,0.859141579078955,0.9999992010759884,BUILDING_CONSTRUCTION,KA-CENTRAL,OPEN,0.0,0.1507518909849647,economic,bid dispersion is unusually compressed relative to comparable procurements,compression=0.60; spread_z=0.48; bids=8; peer_count=81; persistence=0.00
T00239,V0374,0.20100252131328625,0.3226563612955997,8,81,0.4848201841644135,0.7138768756662857,0.5993485299153496,0.859141579078955,0.9999992010759884,BUILDING_CONSTRUCTION,KA-CENTRAL,OPEN,0.0,0.1507518909849647,economic,bid dispersion is unusually compressed relative to comparable procurements,compression=0.60; spread_z=0.48; bids=8; peer_count=81; persistence=0.00
T00239,V0548,0.20100252131328625,0.3226563612955997,8,81,0.4848201841644135,0.7138768756662857,0.5993485299153496,0.859141579078955,0.9999992010759884,BUILDING_CONSTRUCTION,KA-CENTRAL,OPEN,0.0,0.1507518909849647,economic,bid dispersion is unusually compressed relative to comparable procurements,compression=0.60; spread_z=0.48; bids=8; peer_count=81; persistence=0.00
T00239,V0379,0.20100252131328625,0.3226563612955997,8,81,0.4848201841644135,0.7138768756662857,0.5993485299153496,0.859141579078955,0.9999992010759884,BUILDING_CONSTRUCTION,KA-CENTRAL,OPEN,0.0,0.1507518909849647,economic,bid dispersion is unusually compressed relative to comparable procurements,compression=0.60; spread_z=0.48; bids=8; peer_count=81; persistence=0.00
T00239,V0055,0.20100252131328625,0.3226563612955997,8,81,0.4848201841644135,0.7138768756662857,0.5993485299153496,0.859141579078955,0.9999992010759884,BUILDING_CONSTRUCTION,KA-CENTRAL,OPEN,0.0,0.1507518909849647,economic,bid dispersion is unusually compressed relative to comparable procurements,compression=0.60; spread_z=0.48; bids=8; peer_count=81; persistence=0.00
T00239,V0451,0.20100252131328625,0.3226563612955997,8,81,0.4848201841644135,0.7138768756662857,0.5993485299153496,0.859141579078955,0.9999992010759884,BUILDING_CONSTRUCTION,KA-CENTRAL,OPEN,0.0,0.1507518909849647,economic,bid dispersion is unusually compressed relative to comparable procurements,compression=0.60; spread_z=0.48; bids=8; peer_count=81; persistence=0.00
T00239,V0235,0.20100252131328625,0.3226563612955997,8,81,0.4848201841644135,0.7138768756662857,0.5993485299153496,0.859141579078955,0.9999992010759884,BUILDING_CONSTRUCTION,KA-CENTRAL,OPEN,0.0,0.1507518909849647,economic,bid dispersion is unusually compressed relative to comparable procurements,compression=0.60; spread_z=0.48; bids=8; peer_count=81; persistence=0.00
T00239,V0249,0.20100252131328625,0.3226563612955997,8,81,0.4848201841644135,0.7138768756662857,0.5993485299153496,0.859141579078955,0.9999992010759884,BUILDING_CONSTRUCTION,KA-CENTRAL,OPEN,0.0,0.1507518909849647,economic,bid dispersion is unusually compressed relative to comparable procurements,compression=0.60; spread_z=0.48; bids=8; peer_count=81; persistence=0.00
T00240,V0016,0.09994612417989936,0.1385635870510824,7,59,-0.06685385480850414,0.4589354936365404,0.2294677468182702,0.81362602396059,0.9999580905827115,BUILDING_CONSTRUCTION,KA-SOUTH,OPEN,0.0,0.07495959313492452,economic,bid dispersion is unusually compressed relative to comparable procurements,compression=0.23; spread_z=-0.07; bids=7; peer_count=59; persistence=0.00
T00240,V0267,0.09994612417989936,0.1385635870510824,7,59,-0.06685385480850414,0.4589354936365404,0.2294677468182702,0.81362602396059,0.9999580905827115,BUILDING_CONSTRUCTION,KA-SOUTH,OPEN,0.0,0.07495959313492452,economic,bid dispersion is unusually compressed relative to comparable procurements,compression=0.23; spread_z=-0.07; bids=7; peer_count=59; persistence=0.00
T00240,V0306,0.09994612417989936,0.1385635870510824,7,59,-0.06685385480850414,0.4589354936365404,0.2294677468182702,0.81362602396059,0.9999580905827115,BUILDING_CONSTRUCTION,KA-SOUTH,OPEN,0.0,0.07495959313492452,economic,bid dispersion is unusually compressed relative to comparable procurements,compression=0.23; spread_z=-0.07; bids=7; peer_count=59; persistence=0.00
T00240,V0014,0.09994612417989936,0.1385635870510824,7,59,-0.06685385480850414,0.4589354936365404,0.2294677468182702,0.81362602396059,0.9999580905827115,BUILDING_CONSTRUCTION,KA-SOUTH,OPEN,0.0,0.07495959313492452,economic,bid dispersion is unusually compressed relative to comparable procurements,compression=0.23; spread_z=-0.07; bids=7; peer_count=59; persistence=0.00
T00240,V0059,0.09994612417989936,0.1385635870510824,7,59,-0.06685385480850414,0.4589354936365404,0.2294677468182702,0.81362602396059,0.9999580905827115,BUILDING_CONSTRUCTION,KA-SOUTH,OPEN,0.0,0.07495959313492452,economic,bid dispersion is unusually compressed relative to comparable procurements,compression=0.23; spread_z=-0.07; bids=7; peer_count=59; persistence=0.00
T00240,V0060,0.09994612417989936,0.1385635870510824,7,59,-0.06685385480850414,0.4589354936365404,0.2294677468182702,0.81362602396059,0.9999580905827115,BUILDING_CONSTRUCTION,KA-SOUTH,OPEN,0.0,0.07495959313492452,economic,bid dispersion is unusually compressed relative to comparable procurements,compression=0.23; spread_z=-0.07; bids=7; peer_count=59; persistence=0.00
T00240,V0461,0.09994612417989936,0.1385635870510824,7,59,-0.06685385480850414,0.4589354936365404,0.2294677468182702,0.81362602396059,0.9999580905827115,BUILDING_CONSTRUCTION,KA-SOUTH,OPEN,0.0,0.07495959313492452,economic,bid dispersion is unusually compressed relative to comparable procurements,compression=0.23; spread_z=-0.07; bids=7; peer_count=59; persistence=0.00
T00241,V0316,0.0057806007278405494,0.0,5,59,-0.0009261473441905486,-0.29041308644856045,0.0,0.6737202053769605,0.9999580905827115,BUILDING_CONSTRUCTION,KA-SOUTH,OPEN,0.0,0.004335450545880412,economic,bid dispersion is unusually compressed relative to comparable procurements,compression=0.00; spread_z=-0.00; bids=5; peer_count=59; persistence=0.00
T00241,V0347,0.0057806007278405494,0.0,5,59,-0.0009261473441905486,-0.29041308644856045,0.0,0.6737202053769605,0.9999580905827115,BUILDING_CONSTRUCTION,KA-SOUTH,OPEN,0.0,0.004335450545880412,economic,bid dispersion is unusually compressed relative to comparable procurements,compression=0.00; spread_z=-0.00; bids=5; peer_count=59; persistence=0.00
T00241,V0039,0.0057806007278405494,0.0,5,59,-0.0009261473441905486,-0.29041308644856045,0.0,0.6737202053769605,0.9999580905827115,BUILDING_CONSTRUCTION,KA-SOUTH,OPEN,0.0,0.004335450545880412,economic,bid dispersion is unusually compressed relative to comparable procurements,compression=0.00; spread_z=-0.00; bids=5; peer_count=59; persistence=0.00
T00241,V0457,0.0057806007278405494,0.0,5,59,-0.0009261473441905486,-0.29041308644856045,0.0,0.6737202053769605,0.9999580905827115,BUILDING_CONSTRUCTION,KA-SOUTH,OPEN,0.0,0.004335450545880412,economic,bid dispersion is unusually compressed relative to comparable procurements,compression=0.00; spread_z=-0.00; bids=5; peer_count=59; persistence=0.00
T00241,V0241,0.0057806007278405494,0.0,5,59,-0.0009261473441905486,-0.29041308644856045,0.0,0.6737202053769605,0.9999580905827115,BUILDING_CONSTRUCTION,KA-SOUTH,OPEN,0.0,0.004335450545880412,economic,bid dispersion is unusually compressed relative to comparable procurements,compression=0.00; spread_z=-0.00; bids=5; peer_count=59; persistence=0.00
T00242,V0119,0.05416368472789299,0.1281447996180497,3,63,0.42194437990647843,-0.4169409400723454,0.21097218995323921,0.42879093615118513,0.9999796004965888,MEDICAL_SUPPLIES,KA-NORTH,OPEN,0.0,0.040622763545919746,economic,bid dispersion is unusually compressed relative to comparable procurements,compression=0.21; spread_z=0.42; bids=3; peer_count=63; persistence=0.00
T00242,V0395,0.05416368472789299,0.1281447996180497,3,63,0.42194437990647843,-0.4169409400723454,0.21097218995323921,0.42879093615118513,0.9999796004965888,MEDICAL_SUPPLIES,KA-NORTH,OPEN,0.0,0.040622763545919746,economic,bid dispersion is unusually compressed relative to comparable procurements,compression=0.21; spread_z=0.42; bids=3; peer_count=63; persistence=0.00
T00242,V0469,0.05416368472789299,0.1281447996180497,3,63,0.42194437990647843,-0.4169409400723454,0.21097218995323921,0.42879093615118513,0.9999796004965888,MEDICAL_SUPPLIES,KA-NORTH,OPEN,0.0,0.040622763545919746,economic,bid dispersion is unusually compressed relative to comparable procurements,compression=0.21; spread_z=0.42; bids=3; peer_count=63; persistence=0.00
T00243,V0436,0.0,0.0,3,22,-0.5318051406992109,-1.4094768211031656,0.0,0.42879093615118513,0.9672875650609802,BUILDING_CONSTRUCTION,KA-BENGALURU,OPEN,0.0,0.0,economic,bid dispersion is unusually compressed relative to comparable procurements,compression=0.00; spread_z=-0.53; bids=3; peer_count=22; persistence=0.00
T00243,V0046,0.0,0.0,3,22,-0.5318051406992109,-1.4094768211031656,0.0,0.42879093615118513,0.9672875650609802,BUILDING_CONSTRUCTION,KA-BENGALURU,OPEN,0.0,0.0,economic,bid dispersion is unusually compressed relative to comparable procurements,compression=0.00; spread_z=-0.53; bids=3; peer_count=22; persistence=0.00
T00243,V0007,0.0,0.0,3,22,-0.5318051406992109,-1.4094768211031656,0.0,0.42879093615118513,0.9672875650609802,BUILDING_CONSTRUCTION,KA-BENGALURU,OPEN,0.0,0.0,economic,bid dispersion is unusually compressed relative to comparable procurements,compression=0.00; spread_z=-0.53; bids=3; peer_count=22; persistence=0.00
T00244,V0020,0.14101906743947581,0.18227067314721312,9,19,0.15689787275223976,0.46225256849584223,0.30957522062404097,0.8935414956207473,0.9438652371658662,LAB_EQUIPMENT,KA-NORTH,OPEN,0.0,0.10576430057960687,economic,bid dispersion is unusually compressed relative to comparable procurements,compression=0.31; spread_z=0.16; bids=9; peer_count=19; persistence=0.00
T00244,V0277,0.14101906743947581,0.18227067314721312,9,19,0.15689787275223976,0.46225256849584223,0.30957522062404097,0.8935414956207473,0.9438652371658662,LAB_EQUIPMENT,KA-NORTH,OPEN,0.0,0.10576430057960687,economic,bid dispersion is unusually compressed relative to comparable procurements,compression=0.31; spread_z=0.16; bids=9; peer_count=19; persistence=0.00
T00244,V0295,0.14101906743947581,0.18227067314721312,9,19,0.15689787275223976,0.46225256849584223,0.30957522062404097,0.8935414956207473,0.9438652371658662,LAB_EQUIPMENT,KA-NORTH,OPEN,0.0,0.10576430057960687,economic,bid dispersion is unusually compressed relative to comparable procurements,compression=0.31; spread_z=0.16; bids=9; peer_count=19; persistence=0.00
T00244,V0010,0.14101906743947581,0.18227067314721312,9,19,0.15689787275223976,0.46225256849584223,0.30957522062404097,0.8935414956207473,0.9438652371658662,LAB_EQUIPMENT,KA-NORTH,OPEN,0.0,0.10576430057960687,economic,bid dispersion is unusually compressed relative to comparable procurements,compression=0.31; spread_z=0.16; bids=9; peer_count=19; persistence=0.00
T00244,V0355,0.14101906743947581,0.18227067314721312,9,19,0.15689787275223976,0.46225256849584223,0.30957522062404097,0.8935414956207473,0.9438652371658662,LAB_EQUIPMENT,KA-NORTH,OPEN,0.0,0.10576430057960687,economic,bid dispersion is unusually compressed relative to comparable procurements,compression=0.31; spread_z=0.16; bids=9; peer_count=19; persistence=0.00
T00244,V0223,0.14101906743947581,0.18227067314721312,9,19,0.15689787275223976,0.46225256849584223,0.30957522062404097,0.8935414956207473,0.9438652371658662,LAB_EQUIPMENT,KA-NORTH,OPEN,0.0,0.10576430057960687,economic,bid dispersion is unusually compressed relative to comparable procurements,compression=0.31; spread_z=0.16; bids=9; peer_count=19; persistence=0.00
T00244,V0481,0.14101906743947581,0.18227067314721312,9,19,0.15689787275223976,0.46225256849584223,0.30957522062404097,0.8935414956207473,0.9438652371658662,LAB_EQUIPMENT,KA-NORTH,OPEN,0.0,0.10576430057960687,economic,bid dispersion is unusually compressed relative to comparable procurements,compression=0.31; spread_z=0.16; bids=9; peer_count=19; persistence=0.00
T00244,V0026,0.14101906743947581,0.18227067314721312,9,19,0.15689787275223976,0.46225256849584223,0.30957522062404097,0.8935414956207473,0.9438652371658662,LAB_EQUIPMENT,KA-NORTH,OPEN,0.0,0.10576430057960687,economic,bid dispersion is unusually compressed relative to comparable procurements,compression=0.31; spread_z=0.16; bids=9; peer_count=19; persistence=0.00
T00244,V0184,0.14101906743947581,0.18227067314721312,9,19,0.15689787275223976,0.46225256849584223,0.30957522062404097,0.8935414956207473,0.9438652371658662,LAB_EQUIPMENT,KA-NORTH,OPEN,0.0,0.10576430057960687,economic,bid dispersion is unusually compressed relative to comparable procurements,compression=0.31; spread_z=0.16; bids=9; peer_count=19; persistence=0.00
T00245,V0132,0.016765915259935173,0.0,6,40,-0.6297803534547547,-0.26475646733883795,0.0,0.7534030360583935,0.9987188536296158,FURNITURE,KA-SOUTH,OPEN,0.0,0.01257443644495138,economic,bid dispersion is unusually compressed relative to comparable procurements,compression=0.00; spread_z=-0.63; bids=6; peer_count=40; persistence=0.00
